"ID",Name,Address,Featured image,Bing Maps URL,Latitude,Longitude,Rating,Rating Info,Category,Open Hours,Price,Scraped At,Website,Phone,Social Medias,Facebook,Instagram,Twitter,Emails
ypid:YN8196x4135748811274963465,Green Path,Ly Luong Village Nhon Ly Ward Nhơn Lý Bình Định,,https://www.bing.com/maps?cp=13.883234977722168%7E109.29053497314453&lvl=17.0&q=Green%20Path%20%2C%20Ly%20Luong%20Village%20Nhon%20Ly%20Ward%20Nh%C6%A1n%20L%C3%BD%20B%C3%ACnh%20%C4%90%E1%BB%8Bnh,13.88323498,109.290535,,,,,,2025-04-03T03:42:38.687Z,http://quynhonholiday.com/dich-vu-nha-hang.html,094 494 19 99,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x13849924911073592623,TNHH Mot Thanh Vien Thien Tam,"Ly Hoa Village, Nhon Ly Ward, Nhơn Lý Bình Định",,https://www.bing.com/maps?cp=13.883234977722168%7E109.29053497314453&lvl=17.0&q=TNHH%20Mot%20Thanh%20Vien%20Thien%20Tam%20%2C%20Ly%20Hoa%20Village%2C%20Nhon%20Ly%20Ward%2C%20Nh%C6%A1n%20L%C3%BD%20B%C3%ACnh%20%C4%90%E1%BB%8Bnh,13.88323498,109.290535,,,,,,2025-04-03T03:42:38.687Z,,0788 533 566,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x369736030512129504,Coco Jambo,"Xã Nhơn Lý, Thành phố Quy Nhơn, Tỉnh Bình Định Quy Nhon 590000 Bình Định",,https://www.bing.com/maps?cp=13.885480880737305%7E109.28103637695312&lvl=17.0&q=Coco%20Jambo%20%2C%20X%C3%A3%20Nh%C6%A1n%20L%C3%BD%2C%20Th%C3%A0nh%20ph%E1%BB%91%20Quy%20Nh%C6%A1n%2C%20T%E1%BB%89nh%20B%C3%ACnh%20%C4%90%E1%BB%8Bnh%20Quy%20Nhon%20590000%20B%C3%ACnh%20%C4%90%E1%BB%8Bnh,13.88548088,109.2810364,,,,,,2025-04-03T03:42:38.687Z,https://cocojambo.vn/,098 817 77 09,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x15388776033784263234,Dai Phuoc Tourism Investment,"Ly Hung Village, Nhon Ly Ward, Nhơn Lý Bình Định",,https://www.bing.com/maps?cp=13.883234977722168%7E109.29053497314453&lvl=17.0&q=Dai%20Phuoc%20Tourism%20Investment%20%2C%20Ly%20Hung%20Village%2C%20Nhon%20Ly%20Ward%2C%20Nh%C6%A1n%20L%C3%BD%20B%C3%ACnh%20%C4%90%E1%BB%8Bnh,13.88323498,109.290535,,,,,,2025-04-03T03:42:38.687Z,,093 508 53 17,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x13977182053873949301,Quán Khe Đá,Tỉnh Lộ 639 Nhơn Hội 55123 Bình Định,,https://www.bing.com/maps?cp=13.876209259033203%7E109.2516860961914&lvl=17.0&q=Qu%C3%A1n%20Khe%20%C4%90%C3%A1%20%2C%20T%E1%BB%89nh%20L%E1%BB%99%20639%20Nh%C6%A1n%20H%E1%BB%99i%2055123%20B%C3%ACnh%20%C4%90%E1%BB%8Bnh,13.87620926,109.2516861,,,,,,2025-04-03T03:42:50.097Z,,0327 433 849,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x12020210456554931799,Thao Nguyen Food Production Trading,"Group 2, Cuu Loi Bac Quarter, Tam Quan Nam Ward, Tam Quan Nam Bình Định",,https://www.bing.com/maps?cp=13.87708854675293%7E109.25056457519531&lvl=17.0&q=Thao%20Nguyen%20Food%20Production%20Trading%20%2C%20Group%202%2C%20Cuu%20Loi%20Bac%20Quarter%2C%20Tam%20Quan%20Nam%20Ward%2C%20Tam%20Quan%20Nam%20B%C3%ACnh%20%C4%90%E1%BB%8Bnh,13.87708855,109.2505646,,,,,,2025-04-03T03:42:50.098Z,,0376 010 039,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x2094699817291358226,KyCo Peninsula Quy Nhon Resort,"Quy Nhon, Binh Dinh Nhon Ly Binh Dinh Province",https://www.bing.com/th?id=OLC.S100bgf+eLX8Sw480x360&pid=Local,https://www.bing.com/maps?cp=13.880200386047363%7E109.29142761230469&lvl=17.0&q=KyCo%20Peninsula%20Quy%20Nhon%20Resort%20%2C%20Quy%20Nhon%2C%20Binh%20Dinh%20Nhon%20Ly%20Binh%20Dinh%20Province,13.88020039,109.2914276,4.5,Agoda (51),,,,2025-04-03T03:43:00.064Z,,0383 574 101,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x5247059508178043093,Nghia Ghe,"19 Vo Dinh Tu, Near Dam Market Quy Nhon",https://www.bing.com/th?id=OLC.Isfr1rSfeD5GiQ480x360&pid=Local,https://www.bing.com/maps?cp=13.780069351196289%7E109.22733306884766&lvl=17.0&q=Nghia%20Ghe%20%2C%2019%20Vo%20Dinh%20Tu%2C%20Near%20Dam%20Market%20Quy%20Nhon,13.78006935,109.2273331,,,,,,2025-04-03T03:43:06.507Z,,0563 816 093,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x7217620181646097933,Trung Tuyet Restaurant,14 Hoàng Hoa Thám Ninh Bình 40000 Ninh Bình,https://www.bing.com/th?id=OLC.x+skMaYzqtakSg480x360&pid=Local,https://www.bing.com/maps?cp=20.251548767089844%7E105.97870635986328&lvl=17.0&q=Trung%20Tuyet%20Restaurant%20%2C%2014%20Ho%C3%A0ng%20Hoa%20Th%C3%A1m%20Ninh%20B%C3%ACnh%2040000%20Ninh%20B%C3%ACnh,20.25154877,105.9787064,5,Tripadvisor (2228) - $$,,Open · Closes 9:30 PM,,2025-04-03T03:43:18.037Z,,094 935 88 85,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x6783327645659867888,Restaurant Đức Nhật,10 Đường Hoàng Hoa Thám Ninh Bình 08106,https://www.bing.com/th?id=OLC.7eq/wqVMLRk5eA480x360&pid=Local,https://www.bing.com/maps?cp=20.25152015686035%7E105.97879028320312&lvl=17.0&q=Restaurant%20%C4%90%E1%BB%A9c%20Nh%E1%BA%ADt%20%2C%2010%20%C4%90%C6%B0%E1%BB%9Dng%20Ho%C3%A0ng%20Hoa%20Th%C3%A1m%20Ninh%20B%C3%ACnh%2008106,20.25152016,105.9787903,5,Tripadvisor (235) - $$,,Open · Closes 11:30 PM,,2025-04-03T03:43:18.038Z,https://www.facebook.com/restaurantducnhat/,091 876 56 49,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x15022313319060146937,Binh Tay Restaurant,"04 Hoàng Hoa Thám, Thanh Bình ward. Ninh Bình 0303 Ninh Bình",https://www.bing.com/th?id=OLC.Io7JAGhZdvzS9Q480x360&pid=Local,https://www.bing.com/maps?cp=20.251474380493164%7E105.97891235351562&lvl=17.0&q=Binh%20Tay%20Restaurant%20%2C%2004%20Ho%C3%A0ng%20Hoa%20Th%C3%A1m%2C%20Thanh%20B%C3%ACnh%20ward.%20Ninh%20B%C3%ACnh%200303%20Ninh%20B%C3%ACnh,20.25147438,105.9789124,3,Happycow (3) - $$,,Open · Closes 10 PM,,2025-04-03T03:43:18.038Z,https://www.facebook.com/Binh.Tay.restaurant/,094 590 38 62,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x11751651990244126447,Hải Nam Restaurant,"27 Tháng 7, Nam Bình, Ninh Bình, Vietnam Ninh Bình 030 Ninh Bình",https://www.bing.com/th?id=OLC.2VURDqJ2PzIi7g480x360&pid=Local,https://www.bing.com/maps?cp=20.242494583129883%7E105.9734878540039&lvl=17.0&q=H%E1%BA%A3i%20Nam%20Restaurant%20%2C%2027%20Th%C3%A1ng%207%2C%20Nam%20B%C3%ACnh%2C%20Ninh%20B%C3%ACnh%2C%20Vietnam%20Ninh%20B%C3%ACnh%20030%20Ninh%20B%C3%ACnh,20.24249458,105.9734879,,,,,,2025-04-03T03:43:18.038Z,,094 825 32 12,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x14346161872242103633,Coffee Phong & Fast Food,23 Đường Lê Hồng Phong Ninh Bình 08113,https://www.bing.com/th?id=OLC.3R6Zt601bUZMrg480x360&pid=Local,https://www.bing.com/maps?cp=20.257314682006836%7E105.97264099121094&lvl=17.0&q=Coffee%20Phong%20%26%20Fast%20Food%20%2C%2023%20%C4%90%C6%B0%E1%BB%9Dng%20L%C3%AA%20H%E1%BB%93ng%20Phong%20Ninh%20B%C3%ACnh%2008113,20.25731468,105.972641,4.5,Tripadvisor (621) - $$,,Open · Closes 10:15 PM,,2025-04-03T03:43:18.038Z,,098 202 33 20,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x697332179304813035,TuTuCoffee,"No 14, Alley 248, Ngo Gia Tu Street Ninh Binh 40000",https://www.bing.com/th?id=OLC.ZRoH1ePmhwSXQw480x360&pid=Local,https://www.bing.com/maps?cp=20.25168800354004%7E105.97911071777344&lvl=17.0&q=TuTuCoffee%20%2C%20No%2014%2C%20Alley%20248%2C%20Ngo%20Gia%20Tu%20Street%20Ninh%20Binh%2040000,20.251688,105.9791107,4.5,Tripadvisor (57) - $$,,Open · Closes 10:30 PM,,2025-04-03T03:43:18.038Z,https://www.facebook.com/Tutucoffeenb/,098 835 86 35,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x7496989363128380829,Seoul Bbq - 139 Lương Văn Tụy,"139 Lương Văn Tụy, TP Ninh Bình Ninh Bình 70999 Ninh Bình",https://www.bing.com/th?id=OLC.sA04RyuVjQjOOA480x360&pid=Local,https://www.bing.com/maps?cp=20.255611419677734%7E105.96720123291016&lvl=17.0&q=Seoul%20Bbq%20-%20139%20L%C6%B0%C6%A1ng%20V%C4%83n%20T%E1%BB%A5y%20%2C%20139%20L%C6%B0%C6%A1ng%20V%C4%83n%20T%E1%BB%A5y%2C%20TP%20Ninh%20B%C3%ACnh%20Ninh%20B%C3%ACnh%2070999%20Ninh%20B%C3%ACnh,20.25561142,105.9672012,,,,Open · Closes 11 PM,,2025-04-03T03:43:18.038Z,https://www.facebook.com/nuongkhongkhoi/,091 411 63 97,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x7590076295848336220,Sapa BBQ,"1 Tay Thanh, Nam Thành ward Ninh Binh 430000 Ninh Binh",https://www.bing.com/th?id=OLC.laTLxqC0Al2WUg480x360&pid=Local,https://www.bing.com/maps?cp=20.24562644958496%7E105.97166442871094&lvl=17.0&q=Sapa%20BBQ%20%2C%201%20Tay%20Thanh%2C%20Nam%20Th%C3%A0nh%20ward%20Ninh%20Binh%20430000%20Ninh%20Binh,20.24562645,105.9716644,,,,Open · Closes 10 PM,,2025-04-03T03:43:18.038Z,https://www.facebook.com/sapabbqnb/,,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x9326182882584631319,Phuong Linh restaurant,DUONG Hoang Hoa Tham Thanh Pho Ninh Binh Ninh Binh,https://www.bing.com/th?id=OLC.T4nDVGQWguWxrg480x360&pid=Local,https://www.bing.com/maps?cp=20.251495361328125%7E105.97884368896484&lvl=17.0&q=Phuong%20Linh%20restaurant%20%2C%20DUONG%20Hoang%20Hoa%20Tham%20Thanh%20Pho%20Ninh%20Binh%20Ninh%20Binh,20.25149536,105.9788437,,,,,,2025-04-03T03:43:18.038Z,,091 613 51 38,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x8808561760500221290,Vu Bao,"37 Nguyen Hue, Nam Binh Ward Ninh Binh 40000 Ninh Binh",https://www.bing.com/th?id=OLC.tTscg0pxGgOeWA480x360&pid=Local,https://www.bing.com/maps?cp=20.24915313720703%7E105.97517395019531&lvl=17.0&q=Vu%20Bao%20%2C%2037%20Nguyen%20Hue%2C%20Nam%20Binh%20Ward%20Ninh%20Binh%2040000%20Ninh%20Binh,20.24915314,105.975174,,,,,,2025-04-03T03:43:18.039Z,https://vubao.vn/,0306 339 666,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x17687974652447493339,Banh Mi Gion,Số 7 Ngõ 43 Dường Lương Văn Tuỵ Ninh Bình 430000 Ninh Bình,https://www.bing.com/th?id=OLC.mwNYqz31uKlu+A480x360&pid=Local,https://www.bing.com/maps?cp=20.2565975189209%7E105.97049713134766&lvl=17.0&q=Banh%20Mi%20Gion%20%2C%20S%E1%BB%91%207%20Ng%C3%B5%2043%20D%C6%B0%E1%BB%9Dng%20L%C6%B0%C6%A1ng%20V%C4%83n%20Tu%E1%BB%B5%20Ninh%20B%C3%ACnh%20430000%20Ninh%20B%C3%ACnh,20.25659752,105.9704971,5,Tripadvisor (8) - $,,Open · Closes 9 PM,,2025-04-03T03:43:18.039Z,https://www.facebook.com/BanhmiGion/,091 284 11 45,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x8336556531059893351,Tam Gia Trang,"So 12, Trang An 2 Ninh Binh 430000 Ninh Binh Province",https://www.bing.com/th?id=OLC.y4LNZhDVpcYb3w480x360&pid=Local,https://www.bing.com/maps?cp=20.266393661499023%7E105.96308898925781&lvl=17.0&q=Tam%20Gia%20Trang%20%2C%20So%2012%2C%20Trang%20An%202%20Ninh%20Binh%20430000%20Ninh%20Binh%20Province,20.26639366,105.963089,4.5,Tripadvisor (14) - $,,Opens in 17 mins,,2025-04-03T03:43:18.039Z,https://www.facebook.com/pg/tamgiatrang.vn/menu,0868 591 983,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x10076824445772771981,Hai Linh Restaurant,"209 Nguyen Hue Street, Nam Binh Ward Ninh Binh",https://www.bing.com/th?id=OLC.VVpGrykwUs/d5A480x360&pid=Local,https://www.bing.com/maps?cp=20.24273681640625%7E105.97210693359375&lvl=17.0&q=Hai%20Linh%20Restaurant%20%2C%20209%20Nguyen%20Hue%20Street%2C%20Nam%20Binh%20Ward%20Ninh%20Binh,20.24273682,105.9721069,,,,,,2025-04-03T03:43:18.039Z,,091 339 73 18,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x6967956443148286744,Hoang Gia Mala Tang,"139 Nguyen Van Cu, Thanh Binh Ward Ninh Binh 430000",https://www.bing.com/th?id=OLC.Fm+6JoeOLictqQ480x360&pid=Local,https://www.bing.com/maps?cp=20.250438690185547%7E105.97984313964844&lvl=17.0&q=Hoang%20Gia%20Mala%20Tang%20%2C%20139%20Nguyen%20Van%20Cu%2C%20Thanh%20Binh%20Ward%20Ninh%20Binh%20430000,20.25043869,105.9798431,,,,Open · Closes 9:30 PM,,2025-04-03T03:43:18.039Z,,0862 686 535,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x10065026297742452070,Ta Dinh Pho Bo Restaurant,Hoang Dieu Ninh Binh 40000 Ninh Binh,,https://www.bing.com/maps?cp=20.2546329498291%7E105.97964477539062&lvl=17.0&q=Ta%20Dinh%20Pho%20Bo%20Restaurant%20%2C%20Hoang%20Dieu%20Ninh%20Binh%2040000%20Ninh%20Binh,20.25463295,105.9796448,,,,,,2025-04-03T03:43:18.039Z,,,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x7697468125109574494,Viet Toan Restaurants,"Dt491c Ninh Hai, Hoa Lu Ninh Hai 430000 Hoa Lu District",https://www.bing.com/th?id=OLC.O5qDEnb8K8LqUw480x360&pid=Local,https://www.bing.com/maps?cp=20.24468231201172%7E105.99375915527344&lvl=17.0&q=Viet%20Toan%20Restaurants%20%2C%20Dt491c%20Ninh%20Hai%2C%20Hoa%20Lu%20Ninh%20Hai%20430000%20Hoa%20Lu%20District,20.24468231,105.9937592,,,,,,2025-04-03T03:43:18.039Z,,098 809 73 77,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x6440573461379876037,Coffee Pho Ga - Eat - Relax,470 Ngo Gia Tu Nam Binh Ninh Binh 430000 Ninh Binh Province,https://www.bing.com/th?id=OLC.bCd01RviKOaIug480x360&pid=Local,https://www.bing.com/maps?cp=20.242082595825195%7E105.97391510009766&lvl=17.0&q=Coffee%20Pho%20Ga%20-%20Eat%20-%20Relax%20%2C%20470%20Ngo%20Gia%20Tu%20Nam%20Binh%20Ninh%20Binh%20430000%20Ninh%20Binh%20Province,20.2420826,105.9739151,5,Tripadvisor (48) - $$,,Open 24 hours,,2025-04-03T03:43:18.039Z,,098 591 35 91,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x9992431000392936992,Pho Bo Nam Dinh,111 Hai Thuong Lan Ong Ninh Binh 40000 Ninh Binh,https://www.bing.com/th?id=OLC.yMgPRp0UTWPtyQ480x360&pid=Local,https://www.bing.com/maps?cp=20.24934196472168%7E105.97096252441406&lvl=17.0&q=Pho%20Bo%20Nam%20Dinh%20%2C%20111%20Hai%20Thuong%20Lan%20Ong%20Ninh%20Binh%2040000%20Ninh%20Binh,20.24934196,105.9709625,4.5,Tripadvisor (7) - $$,,,,2025-04-03T03:43:18.039Z,,,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x4066379719593907515,Thảo Nguyên quán,138 Đường Nam Thành Ninh Bình 08117,https://www.bing.com/th?id=OLC.A7r89nUP6k5UJw480x360&pid=Local,https://www.bing.com/maps?cp=20.25395965576172%7E105.96735382080078&lvl=17.0&q=Th%E1%BA%A3o%20Nguy%C3%AAn%20qu%C3%A1n%20%2C%20138%20%C4%90%C6%B0%E1%BB%9Dng%20Nam%20Th%C3%A0nh%20Ninh%20B%C3%ACnh%2008117,20.25395966,105.9673538,,,,,,2025-04-03T03:43:21.861Z,https://www.facebook.com/people/Th%E1%BA%A3o-Nguy%C3%AAn-qu%C3%A1n/100025131626597/,094 202 12 28,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x14989828133945860631,GASU BBQ,"181 Đông Phương Hồng, Đông Thành, Ninh Bình, Việt Nam",https://www.bing.com/th?id=OLC.fn2p8zv+XRWObQ480x360&pid=Local,https://www.bing.com/maps?cp=20.262914657592773%7E105.97216796875&lvl=17.0&q=GASU%20BBQ%20%2C%20181%20%C4%90%C3%B4ng%20Ph%C6%B0%C6%A1ng%20H%E1%BB%93ng%2C%20%C4%90%C3%B4ng%20Th%C3%A0nh%2C%20Ninh%20B%C3%ACnh%2C%20Vi%E1%BB%87t%20Nam,20.26291466,105.972168,,,,,,2025-04-03T03:43:21.862Z,https://www.facebook.com/profile.php/?id=100063702319730,090 485 50 55,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x2539889880699776302,Nha Hang Huong Xua,168 Nam Thanh Phuc Thanh Ward Ninh Binh 430000 Ninh Binh Province,https://www.bing.com/th?id=OLC.S42kFajc0BrEbQ480x360&pid=Local,https://www.bing.com/maps?cp=20.253543853759766%7E105.9659194946289&lvl=17.0&q=Nha%20Hang%20Huong%20Xua%20%2C%20168%20Nam%20Thanh%20Phuc%20Thanh%20Ward%20Ninh%20Binh%20430000%20Ninh%20Binh%20Province,20.25354385,105.9659195,,,,,,2025-04-03T03:43:21.862Z,https://www.facebook.com/huongxuanb/,0229 3836 668,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x8645100164821803698,Cafe Be,"06 Cu Chinh Lan Street, Tan Thanh Ninh Binh 40000 Ninh Binh",https://www.bing.com/th?id=OLC.M4bZFhKNSWh4xA480x360&pid=Local,https://www.bing.com/maps?cp=20.257251739501953%7E105.97098541259766&lvl=17.0&q=Cafe%20Be%20%2C%2006%20Cu%20Chinh%20Lan%20Street%2C%20Tan%20Thanh%20Ninh%20Binh%2040000%20Ninh%20Binh,20.25725174,105.9709854,4.5,Tripadvisor (19) - $,,Open · Closes 11 PM,,2025-04-03T03:43:21.862Z,https://www.facebook.com/cafebe1997/about/,0229 3874 882,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x11746529537169508492,Mộc Trà - Rau Má Mix,"143 Tây Thành, Phú Thành, Ninh Bình, Vietnam Ninh Bình 08000 Ninh Bình",,https://www.bing.com/maps?cp=20.250455856323242%7E105.96527099609375&lvl=17.0&q=M%E1%BB%99c%20Tr%C3%A0%20-%20Rau%20M%C3%A1%20Mix%20%2C%20143%20T%C3%A2y%20Th%C3%A0nh%2C%20Ph%C3%BA%20Th%C3%A0nh%2C%20Ninh%20B%C3%ACnh%2C%20Vietnam%20Ninh%20B%C3%ACnh%2008000%20Ninh%20B%C3%ACnh,20.25045586,105.965271,,,,,,2025-04-03T03:43:21.862Z,https://www.facebook.com/moctra.raumamix/,0865 132 713,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x10216176287262806312,Chookie's,"147 Nguyen Hue, Nam Binh Ninh Binh 430000 Ninh Binh Province",https://www.bing.com/th?id=OLC.QWoVWhfgK+n3vA480x360&pid=Local,https://www.bing.com/maps?cp=20.245594024658203%7E105.97325897216797&lvl=17.0&q=Chookie's%20%2C%20147%20Nguyen%20Hue%2C%20Nam%20Binh%20Ninh%20Binh%20430000%20Ninh%20Binh%20Province,20.24559402,105.973259,4,Happycow (11) - $$,,Open · Closes 10 PM,,2025-04-03T03:43:21.862Z,https://www.chookiestravel.com/,094 834 60 26,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x5071236528088122401,Tokyo Sushi Ninh Bình,251 Đường Trần Hưng Đạo Ninh Bình 08113,https://www.bing.com/th?id=OLC.TV3IvJm98YJewA480x360&pid=Local,https://www.bing.com/maps?cp=20.259201049804688%7E105.97077178955078&lvl=17.0&q=Tokyo%20Sushi%20Ninh%20B%C3%ACnh%20%2C%20251%20%C4%90%C6%B0%E1%BB%9Dng%20Tr%E1%BA%A7n%20H%C6%B0ng%20%C4%90%E1%BA%A1o%20Ninh%20B%C3%ACnh%2008113,20.25920105,105.9707718,4,Facebook (13) - $,,Open · Closes 2 PM,,2025-04-03T03:43:21.862Z,,097 513 78 98,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x17345433307160857047,Panda Buffet Ninh Bình,90 Đường Tràng An Ninh Bình 08116,https://www.bing.com/th?id=OLC.afxta71dKKz1Cw480x360&pid=Local,https://www.bing.com/maps?cp=20.263349533081055%7E105.96223449707031&lvl=17.0&q=Panda%20Buffet%20Ninh%20B%C3%ACnh%20%2C%2090%20%C4%90%C6%B0%E1%BB%9Dng%20Tr%C3%A0ng%20An%20Ninh%20B%C3%ACnh%2008116,20.26334953,105.9622345,,,,Open · Closes 2 PM,,2025-04-03T03:43:21.862Z,https://www.facebook.com/nhahanglaunuongpandabbq/,096 396 33 88,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x7976229774881481443,Cơm Niêu Việt Xưa,74 Đường Tràng An Ninh Bình 08116,https://www.bing.com/th?id=OLC.yvtfdp9UOfkdQw480x360&pid=Local,https://www.bing.com/maps?cp=20.263551712036133%7E105.96305847167969&lvl=17.0&q=C%C6%A1m%20Ni%C3%AAu%20Vi%E1%BB%87t%20X%C6%B0a%20%2C%2074%20%C4%90%C6%B0%E1%BB%9Dng%20Tr%C3%A0ng%20An%20Ninh%20B%C3%ACnh%2008116,20.26355171,105.9630585,,,,,,2025-04-03T03:43:21.862Z,https://www.facebook.com/comnieuvietxuanb/,0866 139 999,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x14756213953707108611,Pho Ly Quoc Su,27 Dinh Tien Hoang Ninh Binh I- Ninh Binh Province,https://www.bing.com/th?id=OLC.Il/EiZI993wMdA480x360&pid=Local,https://www.bing.com/maps?cp=20.258913040161133%7E105.97479248046875&lvl=17.0&q=Pho%20Ly%20Quoc%20Su%20%2C%2027%20Dinh%20Tien%20Hoang%20Ninh%20Binh%20I-%20Ninh%20Binh%20Province,20.25891304,105.9747925,,,,,,2025-04-03T03:43:24.169Z,,094 220 05 99,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x14845647776621862880,Quán Cơm Sơn Luyến,Ninh Bình Ninh Bình,https://www.bing.com/th?id=OLC.FFRMeMlCFreUZg480x360&pid=Local,https://www.bing.com/maps?cp=20.25777816772461%7E105.97099304199219&lvl=17.0&q=Qu%C3%A1n%20C%C6%A1m%20S%C6%A1n%20Luy%E1%BA%BFn%20%2C%20Ninh%20B%C3%ACnh%20Ninh%20B%C3%ACnh,20.25777817,105.970993,,,,,,2025-04-03T03:43:24.169Z,,,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
ypid:YN8196x11221833616698870682,Quán Cơm Vân Anh,"119,Đường Lê Hồng Phong Đông Thành 08113 Ninh Bình",https://www.bing.com/th?id=OLC.SySbya7MicSrzA480x360&pid=Local,https://www.bing.com/maps?cp=20.257999420166016%7E105.97421264648438&lvl=17.0&q=Qu%C3%A1n%20C%C6%A1m%20V%C3%A2n%20Anh%20%2C%20119%2C%C4%90%C6%B0%E1%BB%9Dng%20L%C3%AA%20H%E1%BB%93ng%20Phong%20%C4%90%C3%B4ng%20Th%C3%A0nh%2008113%20Ninh%20B%C3%ACnh,20.25799942,105.9742126,,,,,,2025-04-03T03:43:24.170Z,,091 310 81 83,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
